trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
500,False,"{'a': 0.9, 'e': 0.3675112548571586}",20,0,18.906097702117403,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
501,False,"{'a': 0.9, 'e': 0.3667762323474443}",35,11,-10.349776973175135,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
502,False,"{'a': 0.9, 'e': 0.36604267988274936}",20,16,6.512685723797651,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.9, 'e': 0.36531059452298387}",25,0,-43.64095692152863,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
504,False,"{'a': 0.9, 'e': 0.3645799733339379}",20,8,-19.887629940768928,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
505,False,"{'a': 0.9, 'e': 0.36385081338727004}",25,1,-108.6871747054494,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 3}",1
506,False,"{'a': 0.9, 'e': 0.3631231117604955}",25,10,7.53443215139834,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
507,False,"{'a': 0.9, 'e': 0.3623968655369745}",20,0,18.00369239051956,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
508,False,"{'a': 0.9, 'e': 0.36167207180590055}",20,11,-0.16593361612321722,"{0: 6, 1: 3, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.9, 'e': 0.36094872766228875}",35,24,-11.359427192965963,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
510,False,"{'a': 0.9, 'e': 0.36022683020696417}",30,11,29.736340661408587,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.9, 'e': 0.3595063765465502}",25,7,8.465263239479686,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
512,False,"{'a': 0.9, 'e': 0.35878736379345716}",30,0,-24.63614870649444,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
513,False,"{'a': 0.9, 'e': 0.3580697890658702}",20,1,-60.726981899904345,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 1}",1
514,False,"{'a': 0.9, 'e': 0.35735364948773846}",30,4,-22.109134699964223,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 1}",1
515,False,"{'a': 0.9, 'e': 0.356638942188763}",25,0,-102.1455302659817,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
516,False,"{'a': 0.9, 'e': 0.3559256643043855}",30,16,4.152116060195569,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
517,False,"{'a': 0.9, 'e': 0.3552138129757767}",20,0,-16.412519337762816,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
518,False,"{'a': 0.9, 'e': 0.3545033853498252}",20,0,-50.36869900755335,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
519,False,"{'a': 0.9, 'e': 0.3537943785791255}",20,16,4.7844064017059775,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.9, 'e': 0.35308678982196723}",20,0,-103.73630031272651,"{0: 14, 1: 0, 2: 2, 3: 3, 4: 1}",0
521,False,"{'a': 0.9, 'e': 0.3523806162423233}",25,10,-23.21020312950338,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
522,False,"{'a': 0.9, 'e': 0.35167585500983867}",20,0,-42.09719550394004,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
523,False,"{'a': 0.9, 'e': 0.350972503299819}",20,0,11.40122887355909,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
524,False,"{'a': 0.9, 'e': 0.35027055829321935}",20,0,9.487687871614519,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
525,False,"{'a': 0.9, 'e': 0.3495700171766329}",20,7,14.129743557614855,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
526,False,"{'a': 0.9, 'e': 0.34887087714227966}",25,4,10.342719402243443,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
527,False,"{'a': 0.9, 'e': 0.3481731353879951}",20,11,5.015169056995626,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
528,False,"{'a': 0.9, 'e': 0.3474767891172191}",25,0,-56.572454622076854,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
529,False,"{'a': 0.9, 'e': 0.3467818355389847}",25,8,11.040828168085278,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
530,False,"{'a': 0.9, 'e': 0.3460882718679067}",20,0,-4.101387442986357,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
531,False,"{'a': 0.9, 'e': 0.34539609532417087}",30,20,8.538459688289953,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
532,False,"{'a': 0.9, 'e': 0.34470530313352254}",25,5,-89.70927970876639,"{0: 16, 1: 0, 2: 0, 3: 2, 4: 2}",1
533,False,"{'a': 0.9, 'e': 0.3440158925272555}",20,10,17.649357587112714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.9, 'e': 0.34332786074220095}",20,0,-23.993198866234945,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
535,False,"{'a': 0.9, 'e': 0.34264120502071654}",35,21,20.528255006387468,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.9, 'e': 0.34195592261067514}",25,11,-31.09189988842845,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
537,False,"{'a': 0.9, 'e': 0.34127201076545377}",30,9,-6.175013339161833,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
538,False,"{'a': 0.9, 'e': 0.3405894667439229}",25,14,-23.5081385134549,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
539,False,"{'a': 0.9, 'e': 0.33990828781043503}",20,9,-12.717076660096366,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
540,False,"{'a': 0.9, 'e': 0.33922847123481414}",25,9,-24.36468404128206,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 0}",1
541,False,"{'a': 0.9, 'e': 0.33855001429234455}",20,10,4.823067724765932,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
542,False,"{'a': 0.9, 'e': 0.3378729142637598}",25,0,-46.01827788852837,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
543,False,"{'a': 0.9, 'e': 0.33719716843523234}",25,0,-22.332701917881568,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
544,False,"{'a': 0.9, 'e': 0.33652277409836184}",25,8,-20.881693303526625,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
545,False,"{'a': 0.9, 'e': 0.33584972855016515}",20,0,-6.04398386742448,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
546,False,"{'a': 0.9, 'e': 0.3351780290930648}",35,24,-9.26264814093593,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
547,False,"{'a': 0.9, 'e': 0.33450767303487866}",30,0,-67.80296815080139,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
548,False,"{'a': 0.9, 'e': 0.3338386576888089}",20,14,-0.6473716675811445,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
549,False,"{'a': 0.9, 'e': 0.3331709803734313}",25,0,22.161624564412044,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
550,False,"{'a': 0.9, 'e': 0.3325046384126844}",20,2,-43.44586818752038,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 0}",1
551,False,"{'a': 0.9, 'e': 0.33183962913585907}",20,0,-1.790149784881624,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
552,False,"{'a': 0.9, 'e': 0.33117594987758736}",20,10,-15.961338800757332,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
553,False,"{'a': 0.9, 'e': 0.33051359797783214}",20,0,-1.3231561493843338,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
554,False,"{'a': 0.9, 'e': 0.3298525707818765}",25,13,-4.14250548525335,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
555,False,"{'a': 0.9, 'e': 0.32919286564031275}",25,14,10.993441911375013,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.9, 'e': 0.3285344799090321}",25,9,-4.862283825859157,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
557,False,"{'a': 0.9, 'e': 0.3278774109492141}",20,8,-43.39033616529616,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
558,False,"{'a': 0.9, 'e': 0.32722165612731563}",20,6,-10.145398894606577,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
559,False,"{'a': 0.9, 'e': 0.326567212815061}",20,6,4.432319831982882,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
560,False,"{'a': 0.9, 'e': 0.3259140783894309}",20,5,-33.248477604799824,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
561,False,"{'a': 0.9, 'e': 0.325262250232652}",20,9,-34.2131444174711,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
562,False,"{'a': 0.9, 'e': 0.3246117257321867}",20,0,14.180895758652161,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
563,False,"{'a': 0.9, 'e': 0.3239625022807223}",30,15,14.229331090494766,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
564,False,"{'a': 0.9, 'e': 0.32331457727616086}",20,0,-18.301279291805958,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
565,False,"{'a': 0.9, 'e': 0.32266794812160854}",25,5,-47.60237098331913,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
566,False,"{'a': 0.9, 'e': 0.3220226122253653}",30,19,-2.75606519344887,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
567,False,"{'a': 0.9, 'e': 0.3213785670009146}",25,0,19.428412392678908,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
568,False,"{'a': 0.9, 'e': 0.3207358098669128}",20,12,11.191128758349974,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.9, 'e': 0.320094338247179}",20,8,14.810446277980603,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.9, 'e': 0.3194541495706846}",25,0,-2.4237775367448933,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
571,False,"{'a': 0.9, 'e': 0.3188152412715432}",25,17,15.968290893840697,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.9, 'e': 0.31817761078900014}",25,12,19.134539616988018,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.9, 'e': 0.31754125556742213}",20,0,6.564114103273488,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
574,False,"{'a': 0.9, 'e': 0.3169061730562873}",25,1,-2.7199364562567196,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
575,False,"{'a': 0.9, 'e': 0.3162723607101747}",20,0,24.494094498949295,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
576,False,"{'a': 0.9, 'e': 0.31563981598875435}",20,9,21.725203038165777,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.9, 'e': 0.31500853635677684}",25,19,12.153973772165745,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.9, 'e': 0.3143785192840633}",20,0,-81.893242539479,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
579,False,"{'a': 0.9, 'e': 0.31374976224549517}",30,13,-37.12103074185066,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
580,False,"{'a': 0.9, 'e': 0.3131222627210042}",30,22,-23.699169859227045,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
581,False,"{'a': 0.9, 'e': 0.31249601819556216}",20,0,-34.780516363290815,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
582,False,"{'a': 0.9, 'e': 0.31187102615917106}",20,8,21.675385952433448,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.9, 'e': 0.3112472841068527}",25,0,-57.42517322332328,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
584,False,"{'a': 0.9, 'e': 0.31062478953863903}",25,0,-37.50546041863846,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
585,False,"{'a': 0.9, 'e': 0.3100035399595617}",20,10,-10.209478340646463,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
586,False,"{'a': 0.9, 'e': 0.3093835328796426}",20,0,16.670210737291118,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
587,False,"{'a': 0.9, 'e': 0.30876476581388335}",20,8,-32.171470536777804,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
588,False,"{'a': 0.9, 'e': 0.30814723628225554}",20,0,-27.501043350020645,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
589,False,"{'a': 0.9, 'e': 0.30753094180969104}",25,7,24.553680665023734,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.9, 'e': 0.30691587992607167}",25,8,3.333909472352759,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
591,False,"{'a': 0.9, 'e': 0.30630204816621953}",25,0,-33.24978777219843,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
592,False,"{'a': 0.9, 'e': 0.3056894440698871}",20,2,6.765752803188242,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
593,False,"{'a': 0.9, 'e': 0.3050780651817473}",25,10,19.095450693469132,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.9, 'e': 0.3044679090513838}",20,0,-27.741570966044645,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
595,False,"{'a': 0.9, 'e': 0.30385897323328104}",20,2,8.590545588738994,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
596,False,"{'a': 0.9, 'e': 0.30325125528681446}",30,15,12.607493241505939,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.9, 'e': 0.30264475277624087}",20,2,-26.26961933712983,"{0: 12, 1: 5, 2: 0, 3: 1, 4: 0}",1
598,False,"{'a': 0.9, 'e': 0.30203946327068837}",25,16,-8.634708004579167,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
599,False,"{'a': 0.9, 'e': 0.30143538434414696}",20,9,-24.21480174950084,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
600,False,"{'a': 0.9, 'e': 0.3008325135754587}",20,10,18.318167963311566,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.9, 'e': 0.3002308485483078}",20,13,-12.031555430613071,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
602,False,"{'a': 0.9, 'e': 0.2996303868512112}",35,26,15.659399213098235,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.9, 'e': 0.29903112607750876}",20,0,-46.20773814476621,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
604,False,"{'a': 0.9, 'e': 0.29843306382535373}",25,5,24.32154147806986,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.9, 'e': 0.29783619769770303}",20,0,-14.418647119676807,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
606,False,"{'a': 0.9, 'e': 0.2972405253023076}",20,11,-10.380158626409886,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
607,False,"{'a': 0.9, 'e': 0.296646044251703}",20,8,10.493255814457314,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
608,False,"{'a': 0.9, 'e': 0.2960527521631996}",25,12,19.02519787227211,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.9, 'e': 0.29546064665887317}",25,2,13.072222804054947,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 0}",1
610,False,"{'a': 0.9, 'e': 0.29486972536555545}",20,0,-29.12001583143753,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
611,False,"{'a': 0.9, 'e': 0.29427998591482435}",30,18,-84.33107153541505,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 2}",1
612,False,"{'a': 0.9, 'e': 0.2936914259429947}",20,6,26.603652477898073,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.9, 'e': 0.29310404309110866}",20,8,-32.05298263188486,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
614,False,"{'a': 0.9, 'e': 0.29251783500492645}",20,11,-28.416008868076588,"{0: 7, 1: 0, 2: 0, 3: 2, 4: 0}",1
615,False,"{'a': 0.9, 'e': 0.2919327993349166}",20,13,11.87240078029405,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.9, 'e': 0.29134893373624676}",30,8,8.944182332698636,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
617,False,"{'a': 0.9, 'e': 0.29076623586877426}",20,12,2.2037482927549084,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
618,False,"{'a': 0.9, 'e': 0.2901847033970367}",25,0,-65.79575235439849,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
619,False,"{'a': 0.9, 'e': 0.28960433399024266}",20,11,14.918102858298159,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.9, 'e': 0.28902512532226216}",20,0,11.209851950691622,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
621,False,"{'a': 0.9, 'e': 0.28844707507161765}",25,11,-82.8629701761923,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
622,False,"{'a': 0.9, 'e': 0.28787018092147443}",25,10,13.074396763617504,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
623,False,"{'a': 0.9, 'e': 0.2872944405596315}",30,0,-29.441253813304947,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
624,False,"{'a': 0.9, 'e': 0.2867198516785122}",20,3,-29.279556190771608,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
625,False,"{'a': 0.9, 'e': 0.28614641197515517}",20,6,6.659413966056432,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
626,False,"{'a': 0.9, 'e': 0.28557411915120484}",20,4,-18.89252022750103,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
627,False,"{'a': 0.9, 'e': 0.28500297091290244}",25,0,-83.48098735198244,"{0: 19, 1: 2, 2: 0, 3: 3, 4: 1}",0
628,False,"{'a': 0.9, 'e': 0.2844329649710767}",20,16,7.483376260084173,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.9, 'e': 0.2838640990411345}",25,0,34.572750551185734,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
630,False,"{'a': 0.9, 'e': 0.2832963708430522}",20,8,16.125336691171952,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.9, 'e': 0.2827297781013661}",30,17,-2.6291419239845912,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
632,False,"{'a': 0.9, 'e': 0.2821643185451634}",25,10,5.153012054201131,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
633,False,"{'a': 0.9, 'e': 0.28159998990807306}",20,11,17.19812825401644,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.9, 'e': 0.2810367899282569}",25,0,13.327520355994684,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
635,False,"{'a': 0.9, 'e': 0.2804747163484004}",20,0,-30.581977270752557,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
636,False,"{'a': 0.9, 'e': 0.2799137669157036}",25,3,8.3005059919713,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
637,False,"{'a': 0.9, 'e': 0.2793539393818722}",30,15,23.207600216798024,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.9, 'e': 0.2787952315031084}",20,15,6.863914570029522,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.9, 'e': 0.27823764104010223}",25,12,10.188073923384911,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.9, 'e': 0.27768116575802204}",30,0,-11.904950593679898,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
641,False,"{'a': 0.9, 'e': 0.277125803426506}",25,19,13.722530213589806,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.9, 'e': 0.276571551819653}",25,13,17.22339077123119,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.9, 'e': 0.2760184087160137}",30,14,5.898339101644959,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.9, 'e': 0.27546637189858164}",25,17,12.884685282271441,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.9, 'e': 0.27491543915478445}",20,1,16.347504313649956,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
646,False,"{'a': 0.9, 'e': 0.2743656082764749}",25,12,5.607904031426946,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
647,False,"{'a': 0.9, 'e': 0.27381687705992197}",20,4,1.779498441831523,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
648,False,"{'a': 0.9, 'e': 0.2732692433058021}",30,20,-24.651202357745436,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
649,False,"{'a': 0.9, 'e': 0.2727227048191905}",25,11,-36.659536718363974,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
650,False,"{'a': 0.9, 'e': 0.2721772594095521}",20,12,-43.535097778854905,"{0: 5, 1: 0, 2: 1, 3: 2, 4: 0}",1
651,False,"{'a': 0.9, 'e': 0.271632904890733}",20,0,15.716008022232314,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
652,False,"{'a': 0.9, 'e': 0.27108963908095157}",20,0,22.153292614893154,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
653,False,"{'a': 0.9, 'e': 0.27054745980278966}",35,21,-38.53661136328527,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
654,False,"{'a': 0.9, 'e': 0.2700063648831841}",20,0,-81.61015732795262,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
655,False,"{'a': 0.9, 'e': 0.2694663521534177}",20,7,5.263804923331311,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
656,False,"{'a': 0.9, 'e': 0.26892741944911086}",20,8,-16.35303888420089,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
657,False,"{'a': 0.9, 'e': 0.2683895646102126}",20,5,-7.580386379577504,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
658,False,"{'a': 0.9, 'e': 0.26785278548099223}",30,12,12.209456697001515,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
659,False,"{'a': 0.9, 'e': 0.26731707991003023}",30,15,15.277510273174475,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.9, 'e': 0.26678244575021015}",20,2,-13.03579887473214,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
661,False,"{'a': 0.9, 'e': 0.26624888085870974}",25,19,1.9047196244429818,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
662,False,"{'a': 0.9, 'e': 0.2657163830969923}",30,2,-57.058818006581525,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 2}",1
663,False,"{'a': 0.9, 'e': 0.26518495033079836}",25,6,-8.29724140034972,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
664,False,"{'a': 0.9, 'e': 0.26465458043013673}",20,8,19.93524500149987,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.9, 'e': 0.2641252712692765}",25,0,28.362381106948664,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
666,False,"{'a': 0.9, 'e': 0.2635970207267379}",20,13,-7.208437589786792,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
667,False,"{'a': 0.9, 'e': 0.26306982668528445}",20,4,19.72069868421888,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.9, 'e': 0.2625436870319139}",20,12,19.239376851428315,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.9, 'e': 0.26201859965785}",30,19,21.78573921273447,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.9, 'e': 0.26149456245853436}",25,15,22.065788998824246,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.9, 'e': 0.26097157333361726}",20,14,8.297071521076145,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.9, 'e': 0.26044963018695005}",20,0,-53.90359938328174,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
673,False,"{'a': 0.9, 'e': 0.25992873092657615}",30,13,-33.297993533782474,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 1}",1
674,False,"{'a': 0.9, 'e': 0.25940887346472297}",20,16,7.9530195567463196,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.9, 'e': 0.25889005571779355}",35,17,30.412211330366635,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.9, 'e': 0.25837227560635795}",20,2,-12.059141637696111,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
677,False,"{'a': 0.9, 'e': 0.25785553105514525}",20,10,-7.093995514277633,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
678,False,"{'a': 0.9, 'e': 0.25733981999303496}",20,8,17.06546808903712,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.9, 'e': 0.2568251403530489}",25,0,-27.42194652905077,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
680,False,"{'a': 0.9, 'e': 0.2563114900723428}",35,28,13.837412081618533,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.9, 'e': 0.25579886709219807}",20,13,1.8795710605085443,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
682,False,"{'a': 0.9, 'e': 0.2552872693580137}",25,2,17.018511168105817,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
683,False,"{'a': 0.9, 'e': 0.25477669481929766}",20,5,-34.451722623290856,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
